time,lat,lon,speed,altitude,thermocouple_t,ada_humidity,ada_temp,ir_amb,ir_obj,date
22:50:20.000,40.67601,-73.96557,19.98308,16.9,31.4375,54.2,30.1,31.20999,31.69,05/08/2018
22:50:22.000,40.67599,-73.96543,19.98308,19.7,31.35938,53.9,30.1,31.20999,31.60999,05/08/2018
22:50:23.000,40.67599,-73.96535,20.7424,19.7,31.35938,53.9,30.1,31.23001,32.03,05/08/2018
22:50:24.000,40.67598,-73.96529,20.81648,19.7,31.46094,53.9,30.1,31.20999,34.47,05/08/2018
22:50:24.984,40.67597,-73.96522,20.372,19.7,31.375,53.9,30.1,31.20999,36.54999,05/08/2018
22:50:39.000,40.6758,-73.96426,20.76092,0,30.94531,53.2,30.2,31.13,37.42999,05/08/2018
22:50:40.000,40.67578,-73.9642,19.33488,0,30.92969,53.2,30.2,31.13,38.25,05/08/2018
22:50:42.000,40.67575,-73.96407,18.59408,0,31.54688,53,30.1,31.14999,35.81,05/08/2018
22:50:43.000,40.67574,-73.964,18.59408,0,31.50781,53,30.1,31.17001,33.04999,05/08/2018
22:50:44.000,40.67572,-73.96394,18.50148,0,31.60156,53,30.2,31.17001,31.54999,05/08/2018
22:50:44.984,40.67571,-73.96388,18.18664,0,31.57813,53,30.2,31.19,31.63,05/08/2018
22:50:44.984,40.67571,-73.96388,18.18664,0,31.375,53.1,30.2,31.19,32.59,05/08/2018
22:50:48.000,40.67567,-73.96373,15.90868,0,31.1875,53.1,30.2,31.17001,34.42999,05/08/2018
22:50:48.984,40.67566,-73.96368,14.353,0,31.35156,53.4,30.2,31.19,37.25,05/08/2018
22:50:50.000,40.67564,-73.96363,13.3344,0,31.28125,53.4,30.2,31.17001,37.67001,05/08/2018
22:50:51.000,40.67563,-73.96359,10.9268,0,31.57813,53.5,30.2,31.20999,37.29001,05/08/2018
22:50:52.000,40.67562,-73.96355,7.90804,0,31.9375,53.5,30.2,31.23001,38.20999,05/08/2018
22:51:02.000,40.6756,-73.96346,8.85256,31.7,31.78125,54.1,30.3,31.37,39.09,05/08/2018
22:51:03.000,40.6756,-73.96342,8.87108,31.7,31.59375,53.3,30.3,31.37,38.37,05/08/2018
22:51:04.000,40.67559,-73.96339,10.26008,31.7,31.33594,53.3,30.3,31.35001,38.81,05/08/2018
22:51:06.000,40.67558,-73.96333,12.57508,31.7,31.28906,52.8,30.3,31.35001,39.54999,05/08/2018
22:51:07.000,40.67557,-73.96326,17.76068,31.7,31.33594,52.8,30.3,31.35001,40.98999,05/08/2018
22:51:08.000,40.67556,-73.9632,19.42748,31.7,31.42188,52.6,30.2,31.38998,39.63,05/08/2018
22:51:39.000,40.67506,-73.96085,22.18696,0,31.03906,51.9,30.4,31.32999,33.60999,05/08/2018
22:51:40.000,40.67505,-73.96079,21.24244,0,32.0625,51.9,30.4,31.41,33.76999,05/08/2018
22:51:40.984,40.67504,-73.96072,21.55728,0,31.85938,52,30.4,31.41,34.45001,05/08/2018
22:51:42.000,40.67502,-73.96066,21.89064,0,31.51563,52,30.4,31.38998,33.79001,05/08/2018
22:51:46.000,40.67498,-73.9604,19.00152,0,30.95313,51.5,30.5,31.38998,38.45001,05/08/2018
22:51:47.000,40.67496,-73.96033,17.01988,0,30.97656,51.5,30.5,31.37,39.13,05/08/2018
22:51:48.000,40.67495,-73.96029,14.5382,0,31.02344,51.4,30.4,31.38998,38.69,05/08/2018
22:51:48.984,40.67495,-73.96025,8.27844,0,31.05469,51.4,30.4,31.35001,38.09,05/08/2018
22:51:48.984,40.67495,-73.96025,8.27844,0,31.08594,51.5,30.5,31.38998,39.14999,05/08/2018
22:51:52.000,40.67494,-73.96019,8.27844,38.4,31.05469,51.5,30.5,31.38998,38.92999,05/08/2018
22:51:52.984,40.67494,-73.96017,6.81536,38.4,31.10156,51.6,30.4,31.38998,39.91,05/08/2018
22:51:54.000,40.67494,-73.96016,5.8338,38.4,31.10938,51.6,30.4,31.38998,40.31,05/08/2018
22:51:55.000,40.67494,-73.96013,8.00064,38.4,31.08594,51.7,30.5,31.38998,40.29001,05/08/2018
22:51:56.000,40.67494,-73.96011,8.9822,38.4,31.23438,51.7,30.5,31.42999,39.75,05/08/2018
22:51:58.000,40.67493,-73.96004,14.22336,38.4,31.21875,51.7,30.4,31.42999,39.54999,05/08/2018
22:51:59.000,40.67492,-73.95998,14.66784,38.4,31.41406,51.7,30.4,31.41,39.29001,05/08/2018
22:52:00.000,40.67492,-73.95993,14.61228,38.4,31.35938,51.9,30.5,31.42999,38.04999,05/08/2018
22:52:04.984,40.67484,-73.95964,18.92744,0,32.60938,51.9,30.5,31.54999,34.13,05/08/2018
22:52:06.000,40.67482,-73.95957,18.83484,0,32.375,51.9,30.5,31.57001,34.54999,05/08/2018
22:52:06.000,40.67482,-73.95957,18.83484,0,31.86719,51.5,30.6,31.54999,35.04999,05/08/2018
22:52:08.984,40.67476,-73.95938,18.31628,0,31.59375,51.5,30.6,31.53,34.69,05/08/2018
22:52:10.000,40.67474,-73.95932,18.22368,0,31.35938,51.2,30.6,31.53,35.45001,05/08/2018
22:52:11.000,40.67473,-73.95925,17.63104,0,31.17188,51.2,30.6,31.48999,36.60999,05/08/2018
22:52:12.000,40.67472,-73.9592,15.6494,0,31.08594,51.2,30.5,31.47,35.35001,05/08/2018
22:52:12.984,40.67472,-73.95914,13.37144,0,31.0625,51.2,30.5,31.47,35.09,05/08/2018
22:52:15.000,40.67472,-73.95905,13.22328,0,31.07813,51.3,30.5,31.42999,36.38998,05/08/2018
22:52:20.000,40.67468,-73.95881,14.98268,0,31.19531,51.4,30.5,31.41,37.42999,05/08/2018
22:52:20.984,40.67466,-73.95876,13.85296,0,31.10938,51.4,30.5,31.42999,35.98999,05/08/2018
22:52:22.000,40.67465,-73.95872,13.55664,0,31.21094,51.2,30.5,31.45001,34.03,05/08/2018
22:52:23.000,40.67464,-73.95869,11.7602,0,31.21875,51.2,30.5,31.45001,32.88998,05/08/2018
22:52:24.984,40.67463,-73.95861,11.7602,44.4,31.4375,51.1,30.5,31.42999,34.38998,05/08/2018
22:52:26.000,40.67463,-73.9586,11.7602,44.3,31.57813,51.1,30.5,31.45001,34.60999,05/08/2018
